हर जगह द बा व कम हो रहा है . सा री पर ण ा लि यों में . कर ट , हम विमान को खो रहे हैं .	అంత టా పర ె ష ర త గ గి పో తోంది . అనని సి సట మస లో న ూ . కర ట , మన విమా నా నని కో ల పో తుననాం .
जब तक मु ख य ई ं धन स तर 1 00 ग ै ल न परति इं जन से नीचे न गि रे	పర ధా న ఇం ధ నం సథా యి పరతి ఇం జ న కీ వ ంద గ ాల న ల కంటే త గ గి తే నే
शायद अब हम कुछ नहीं कर सकते . यह काम नहीं कर रहा है .	ఇం క ఈ విమానం పని అయి పోయి న టలు ంది . ఇది సప ంది ంచడం లేదు .
और मुझे इस फो रट में मौ जू द बाकी लोगों पर भी गर व है .	ఈ పర శం స ఈ విమానం లో మి గ తా అంద రికీ కూడా వర తి సతుంది .
कया पायलट ों को इसके लिए पर शि कष ण नहीं दिया गया है ?	పొ గ మ ంచు లో పర యా ణ ానికి పె లెట ల కి శి కష ణ ఉంటుంది కదా ?
पायलट , टॉ प ट रे ट के लिए , ऊपर सब कैसा दिख रहा है ?	పె భా గం గ నన ర కి పె లెట స ందే శం , పె న ఏం కనిపి సతోంది ?
शायद वह अभी श ना पस की बो त ल से चु स की ले रहा होगा .	అతను బహుశా ఈ పా టి కి సీ సా డు మ ద యం గు ట క లే సతూ ఉంటా డు .
और दु श म नों के ल डा कू विमान ों का साम ना करेंगे ,	శ తరు విమా నా ల పరతి దా డు లను ఎదు ర కో వాల సి వ సతుంది ,
" हे पर भ ु , उन सै नि कों की रकष ा और मार ग दर शन करो	" పర భు , అన ంత ఆ కా శం లో విమానం లో పర యా ణి ంచే వారి ని
विमान से कू दो ! विमान छोड दो ! विमान से कू दो !	దూ క ండి ! విమానం నుండి బయట కి దూ క ండి ! దూ క ండి !
कर ै ंक ? कया हम ब ले क ली के करी ब जा सकते हैं ?	క రా ంక ? మనం బ లేక లీ కి దగగర గా వెళల గల ం అంటా వా ?
मैं सच कह रहा हूँ , स जज नों . उ तने ही यकीन से , जि तने यकीन से पढ और गि न ती कर सकता हूँ .	నేను నిజం చెబు తుననాను , జె ంటి ల మెన . నేను చ ది వి లె కక పెటట గ లి గి న ంత ఖచచితంగా చెప తుననా .
हमारे वि ंग में , हम सबसे आ ख िर में होंगे .	మన వి ంగ లో , మనం చి టట చి వరి చా ర లీ గా ఉంటా ం .
- नहीं आ सकता . - मुझे यहाँ से बाहर निका लो !	- నేను రాల ే ను . - ననను దీని నుంచి బయట పడ ే య !
इसे खेल की भा ष ा में फ े क पास कहते हैं .	క రీ డ ల విషయం లో న కి లీ పా సు లు ఉంటా యి కదా .
जाओ . मैं तुमहारे पीछे ही हूँ गा . जाओ !	వెళ లు . నేను నీ వె నుక నే వ సతాను . వెళ లు !
मुझे लॉ ग में लि ख ने का समय नहीं मिला .	నాకు అది లా గ లో రా సే సమయం లేక పోయింది .
जो भी बोल ट से न जु डे हो , सब गि रा दो . बॉ म ब सा इट , बंद ूक ें , गो लिया ँ , सब कुछ .	వి డి భా గ ాలు అనని ంటి నీ జా ర వి డ వ ండి . బా ం బు పరి క రం , తు పా కులు , మ ందు గు ండు , అన నీ .
और हमारा ल कष य होगा , रे ग न सब र ग में मौ जू द मै सर श मि ट 1 0 9 इं जन अस ें ब ली प ला ंट .	రే గె నస బ రగ లో మె సె ర ష మి ట 1 0 9 ఇం జ న అ సె ం బ లీ కర మా గా రం లకష య ంగా దా డు లు చేసతా ం .
सर , वह फै कट री . . . त बा ह हो चु की है .	సర , ఆ ఫ యా క ట రీ . . . ధ వం సం అయి పోయింది .
मैं सा री ल डा ई किसी जर मन जेल में नहीं बि ता ना चाहता , कया तुम ऐसा चाहते हो ?	నేను ఈ విమా నా నని ఎకకడ ెనా పడ ే య డానికి ప లా న చేయడం లేదు , నువవు చేసతుననా వా ?
किसी को बाकी टा सक फो रस दिख रहे हैं ?	మి గ తా టా స క ఫో ర సు లని ఎవరెనా చూశా రా ?
काफी कष ति पहुँ ची है , पर ठीक है , सर .	బాగా ద ె బబ తి ంది , కానీ ఫర వాలేదు , సర .
ए , ब ले क ली , उस पह े ली का जवाब कया था ?	హేయ , బ లేక లీ , ఆ ప జి ల కి జ వా బు ఏంటి ?
नहीं , जब तक हम उनके साथ इ कट ठा न हों , वे ल कष य पर हम ला नहीं करेंगे .	లేదు , మనం వాళల తో కలిసి ఫా ర మే షన చేయ కపోతే వాళలు టా రగ ె ట ని చే రు కో లే రు .
जर मन . उनहोंने हमारे ने ट वर क में घु स पै ठ करने के कई तरी के आज मा ए हैं .	జర మన లు . మన నె ట వర క లోకి జ ొ ర బడ టానికి వాళలు చాలా వి ధ ాలు గా పరయతని ంచారు .
- रॉ के ट , ह ल का दा ई ं तरफ ! - हे भगवान !	- కు డి వెపు రా కె టలు ! - ఓ రి దేవుడా !
कोई देखो कहीं उस आ खि री हम ले में ई ं धन के ट ै ंक में छे द तो नहीं हुआ .	చి వరి గా జరిగి న దా డి లో ఫ యూ య ల ట యా ంక ద ె బబ తి ందో లే దో ఎవరెనా చూడ ండి .
नै वि गे टर , पायलट के लिए , मुझे दिख रहा है . ट ै ंक में छे द हुआ है .	పె లెట కి నా వి గే టర స ందే శం , నాకు కనిపి సతోంది . ఇం ధ నం లీ క అవు తోంది .
ल डा कू विमान , ऊपर ह ल का बा ई ं तरफ !	ఫె టర లు , ఎ గు వ న ఎడ మ వెపు ఉననారు !
दा या ँ लै ं डि ंग गि यर उ तर गया है .	కు డి వెపు ల యా ండి ంగ గే ర కి ంది కి .
दा एँ प ं ख से ई ं धन री स रहा है .	ఎడ మ రె కక లో ఆ యి ల లీ క అవు తోంది .
हम इससे जरूर उ बर ेंगे . चलो . इस पर विश वास करना बंद मत करो .	మనం ఈ భయ ాల నుండి బయట పడ తా ం . ఇలా చూడు . ఆ నమమ కా నని వ దు లు కో కు .
- शायद अगर हमें कू द ना है , तो हमें . . . - हम पहुँच सकते हैं .	- మనం గ నుక దూ కే య ాల సి వ సతే , మనం . . . - మనం గ మ యం చే రు కో గల ం .
च ौ थे में ई ं धन का द बा व कम हो रहा है . उसे बंद कर रहा हूँ .	ఫ యూ య ల పర ె ష ర నాలు గు కి పడి పో తోంది . ఇం జ నలు ఆ గి పో యే పరిసథి తి .
वापस आओ , क वि न ! क वि न , कृपया !	తిరిగి రా , క విన ! క విన , పలీజ !
ऑ टो पायलट से ट हो गया है और सर वो ज ऑ न हैं . पायलट , बॉ म बार डि यर के लिए , विमान तुमहारा हुआ .	ఆ టో పె లెట ఆన అయి ంది ఇంకా సర వో స ఆన అయ యా యి . బం బా ర డి య ర కి పె లెట స ందే శం , ఇక మీ విమానం .
तो तुमहारा कया फै सला है ? आत म सम र प ण ? या भाग ना चाहते हो ?	నువవు దే ని ని ఎ ంచు కుంటా వు ? ల ొ ం గి పో తా వా ? లేదా పా రి పో తా వా ?
- चलो इन लोगों को गाडी में बि ठा एँ . - दोसत ों , मैं ठीक हूँ .	- వీ ళ లని కారు లోకి ఎ కకి దదాం . - బా బ ూ , నేను బాగానే ఉననాను .
यह काफी च तु र सवाल है , कर ट .	అది చాలా తెలి వెన పర శ న , కర ట .
धत ! ल डा कू विमान , नीचे आगे बा ई ं तरफ ! नीचे आगे बा ई ं तरफ !	ఛ ! ఫె టర లు మన కి ందే ఎడ మ వెపు ఉననారు ! ది గు వ న ఎడ మ వెపు !
वे फिर से ई ं धन भर रहे हैं .	మళలీ ఇం ధ నం ని ంపు కొ ంటుననా రు .
उप - शी र ष क अनु वाद क : म ून क लि ता	తెలు గు అను వాద ం : స తీ శ కు మార
थ ॉर प ऐ ब ट स - श वा इन फर ट आई पी - ए म पी आई - आर पी - रे ग न सब र ग	థ ో ర ప ఆ బో ట స - ష వ యి న ఫర ట ఐ పి - ఎ ం పి ఐ - ఆర పీ - రే గె నస బ రగ
वे बक के पीछे जा रहे हैं .	వాళలు బ క మీద కి వెళ తుననారు .
- तुमहारा इससे कोई लेना - देना नहीं था ? - द ृ श य ता . . .	- అందు లో నీ పర మే యం ఏమీ లేదా ? - ద ృ శ య మా న త ఎంత అంటే . . .
पायलट , बॉ म बार डि यर के लिए . बॉ म ब बे के दरवा जे खो लो !	బా ం బా ర డి య ర కి పె లెట స ందే శం . బా ం బ బ ే తలు పు లు తె రు వు !
- हाँ . - मैं तुमहारी मदद कर सकता हूँ . पर यह जान लो ,	- అవును . - నీకు సాయం చేసతాను . కానీ ఒక విషయం తెలుసు కో ,
तुम वह कौन सा सवाल पू छो गे	నువవు ఒక ే ఒకక పర శ న అడి గి
बे सट ! तु र ंत यहाँ नीचे आओ !	బె సట ! వెంట నే ఇకకడికి రా !
वह बाकी टा सक फो रस का इंतजार नहीं करना चाहता है .	మి గ తా టా స క ఫో ర సు ల గురించి ఎదు రు చూడ లేను అ ంటుననా డు .
हमें अके ले नि प ट ना होगा .	మనం ఒ ంట రి గా మి గి లి పోయా ం .
तुमहारे लड के कैसे हैं ?	మీ కు ర రా ళలు ఎలా ఉననారు ?
तीन की गि न ती पर ख ी ं चो .	మూ డు లె కక పెటట గానే లా గు .
हे भगवान . समझ गया , टे ल .	దేవుడా . వి ననా ం , టె యి ల .
वह सा ँ स ले रहा है , सर !	తన కి శ వా స ఆ డు తోంది , సర !
वे विमान ों के दूसरे दल के पीछे जा रहे हैं .	వాళలు మన రెండ ో విమానం మీద దా డి కి వెళ తుననారు .
ई ं धन स था ना ंत रि त न करें	ఇం ధ నా నని బ ద లీ చేయ రా దు
यह क लि यर - अप रे डियो है , ए यर करा फ ट 5 6 7 के लिए .	విమానం 5 6 7 కి ఇది కలి య ర అ ప రే డి యో స ందే శం .
अगर उनहोंने किया तो ?	వాళలు అలా చేయ గ లి గి తే ?
फ ले यर दिखा ई दि ए हैं !	దీ పపు మ ంట పె కె గ సింది !
मे न जी , ह ॉ ले न बै क और डि मार को पीछे आ रहे हैं ?	మె ం జీ , హో లెన బ క ఇంకా డి మార కో , వి ంటుననా రా ?
ये सारे नए चे ह रे . . .	ఈ కొతత మొ హ ాల ననీ . . .
वे अपने मु ँ ह में लॉ ली प ॉ प लेकर विमान को उल टा उडा सकते हैं .	వాళలు నో ట లో ల ాలి పా ప పెటటు కు ని తల కి ందు లు గా విమా నా నని న డ ప గల రు .
रुको , रुको , रुको . कया तुम पू छो गे , " कया तुम अचछे ग ॉ ब लि न हो ? "	ఆగు , ఆగు , ఆగు . " నువవు మంచి మ రుగు జ జు వా ? " అని అడి గా వు కదా .
वि या , पकका तुमहें कोई नहीं दिख रहा है ?	వీ యా , నీకు నిజంగా నే ఎవరూ కనిపి ంచడం లేదా ?
क वि न ! मेरी मदद करो .	క విన ! ననను కా పా డ ాలి .
चलो भी , क वि न ! कृपया !	ఇలా రా , క విన ! పలీజ !
हम और ऊपर जाएँगे और 4 1 8 व ें के साथ थोडी सुरकष ा परा पत करेंगे .	మనం ఎ గు వ గా ఎ గి రి 4 1 8 వ బ ృ ంద ం నుండి కొ ద ది గా ర కష ణ పొ ందు దాం .
तो पक डे जाने पर , तुमहें जा सूस करा र दिया जाएगा और शायद मौ त की स जा दी जाए गी .	నువవు ప టటి బడి తే నినను గ ూ ఢ చా రి గా భా వి సతారు , ఇంకా నినను ఉ రి తీ సే అవకా శం ఉంటుంది .
- ब की . - हाँ , कर ै ंक ?	- బ కీ . - ఏంటి , క రా ంక ?
यह खु ल नहीं रहा है .	అది ఊ డి రా వడం లేదు .
डि की , मेरे साथ रहो .	డి కీ , నాతో నే ఉ ండు .
और शायद इस यु द ध से जि ंदा बच निक लो गे .	ఇంకా ఈ యు దధ ం నుండి పరా ణ ాల తో బయట పడ తా వు .
- मे जर , मैंने इसे संभाल लिया है . - पकका ?	- మే జర , నేను పటటు కుననా . - పటటు కుననా వా ?
हाँ , उ तार सकता हूँ . अगर हमने उसे गि रा या , तो वह मर जाएगा .	అవును , నేను చేసతాను . త నని గ ాలి లో వదిలే సతే , చని పో తా డు .
सर , दूस री और ती स री टा सक फो रस ने अभी - अभी खा डी पार की है .	సర , రెండ వ , మూ డ వ టా స క ఫో ర సు లు ఇపపుడు ఛ ా నె ల ని దా టా యి .
मे जर , मुझे नहीं पता कि हम इसे कब तक निय ंत रि त कर सक ेंगे .	మే జర , మనం ఎంత కాల ం ఈ విమా నా నని అ దు పు చేయ గల మో తెలియదు .
तुमहें शि का य त ें हैं ? तो सं चा ल न वि भाग से शि का य त करो .	మీకు ఏమెనా ఫి ర యా దు లు ఉననా యా ? ఆ పరే ష నస వాళల తో మాటలాడ ండి .
पर अगर र न वे पर कोई गा य हुई तो . . .	కానీ ర న వే మీద ఆ వు ఎదు ర ొ సతే గ నుక . . .
व हीं मिल ेंगे , बक .	అకకడ ే కలు దదాం , బ క .
पाँच घं टे देर से .	ఐ దు గంట లు ఆ ల సయ ంగా .
टे ले र मा , एल जी रि या	తె లె రగ మా , అ ల జీ రి యా
अभी नहीं , सट रा उ ट . हमें अफ री का में थोडा रु क ना होगा .	ఇంకా లేదు , సటర ౌ ట . మనం ఆ ఫ రి కాల ో కా సే పు సే ద తీ ర బో తుననాం .
हाँ , मैंने पहले कभी एक ही मि शन पर इतने सारे उ च च अधि कारी नहीं देख े .	అవును , ఇంత కు ముందు ఎపపుడూ ఇలా ంటి మి షన కి ఇంత మంది ఆ ఫీ సర లని నేను చూడ లేదు .
जो अपनी हि म मत बर करा र रख ेंगे , उनकी उडा न ें स थ िर हों गी .	హా యి గా ఎ గి రే ప కష ు లను నీ వు జా గర తత గా కా పా డు తు ంటా వు .
- हाँ . - कुल मिला कर 3 7 6 भा री बॉ म बर	- అవును . - మొతత ంగా 3 7 6 భా రీ బా ం బర ల నీ
- कोशिश कर रहा हूँ ! - एक , दो , तीन .	- పరయతని సతుననా ! - ఒకటి , రెండు , మూ డు .
ली ड पायलट , दल के लिए . हमें जि तना सं भ व हो स के , हमारे र ें ज बढ ा नी होगी .	సి బబంది కి లీ డ పె లెట స ందే శం . మన పర యా ణ ా నని వీ లెన ంత సే పు సా గి ంచాలి .
वह निय ं तर ण पर ण ा ली के ऊपर गिर गया है . उसे ऊपर उठा ओ .	అతను క ంట రో లస మీద పడి పోయా డు . త నని ప కక కి తపప ి ంచు .
अगर हम गा य से सी धा ट करा एँ , तो यह त बा ह हो जाए गी . और साथ में हम भी .	మనం ఆ వు ని ఢ ీ కొ డి తే , అది ప చచ డి అయి పో తుంది . మనం ఇ ందు లో ఉండ గానే .
सही कहा , कर ै ंक .	అది నిజం , క రా ంక .
वे ज मी न से जयादा जो र दार हम ला नहीं कर रहे हैं .	వాళలు శ తరు వు ల మీద దా డి కి పెదద గా పరయతని ంచడం లేదు .
मैं तुमहें सुरकष ित नीचे उ तार ूँगा . सुना तुमने ?	నినను కష ే మ ంగా కి ంది కి తీసుకు వెళ తాను . వి ంటుననా వా ?
मैं अ मरी की हूँ .	నేను అ మె రిక న ని .
- ऊपर ह ल का दा ई ं तरफ ! - वे अलग होने वाले हैं , मर फ !	- ఎ గు వ న కు డి వెపు ! - వాళలు వి డి పో తుననారు , మర ఫ !
हमें जल द ही 1 8 4 डि ग री पर बे स दिख जाना चाहिए .	మన కి ఏ కష ణ ంలో అయి నా 1 8 4 వ దద సథా వ రం కనిపి ంచ వచచు .
पूरा सक वा ड , नीचे ह ल का बा ई ं तरफ !	పూరతి స క వా డ , ఎడ మ వెపు ది గు వ న !
कर ै ंक ? वही है ? वही अफ री का है ?	క రా ంక ? అదే కదా ? అదే ఆ ఫ రి కా కదా ?
हाँ . चलो वह कू बल वै ग न लेकर चल ें .	అవును . ఆ కారు లో కూ రచు ందా ం పద .
फिर उसे दोबारा लै स होने और ई ं धन भर ने के लिए वापस अपने बे स पर लौट ना होगा .	కానీ మళలీ ఆ యు ధ ాలు ఇంకా ఇం ధ నం కోసం తిరిగి వె మా నిక సథా వ రా నికి వెళల వల సి వ సతుంది .
- कया तुमने विमान छोड ने को कहा ? - कम ब खत , हाँ !	- విమానం వి డి చి దూ కే య మని అననా వా ? - అవును , డా మి ట !
अगर हमारी कि सम त अचछी हुई तो .	అయితే మన కి అద ృష టం కలిసి రా వాలి .
स मि थ मा रा जा चुका है . वह सा ँ स नहीं ले रहा है .	స మి త గా య పడ డా డు . అతను ఊ పి రి తీసుకో వడం లేదు .
तो तुम जि नी वा क न व ें शन के त ह त कै दी बन जाओ गे	జె నీ వా తీ ర మా నా ల కింద నువవు యు దధ ఖ ె దీ వి అవు తా వు
- पायलट , दल के लिए , तैयार हो जाओ कू . . . - कमी ने कहीं के !	- సి బబంది కి పె లెట సూ చ న , దూ క డానికి సిదధ ంక ండి . . . - చెతత వెధ వా !
लगता है बाकी दल हमारी मदद के लिए नहीं आ एँगे .	చూడ బో తే మి గ తా డి వి జ న లని మనం అందు కో లే మే మో .
ह ल का बा ई ं तरफ नीचे ! टे ल , नो ज के लिए , तुमहारी तरफ आ रहा है .	ది గు వ న కా సత ఎడ మ వెపు ! ఆర డో విమా నాలు మీ వెపు వ సతుననా యి .
मुझे नहीं पता .	నాకు తెలియదు .
बेहतर होगा मैं अपने लड कों के पास लौट ूँ .	మనం మళలీ ఆ ందో ళ న గురించి మాటలాడు కు ంటే మే లు .
न ॉर मन ? सट रा उ ट ?	నా ర మన ? సటర ౌ ట ?
तुमने बढिया काम किया . मुझे खुशी है कि तुम मेरे साथ हो .	మీరు బాగా పని చేశారు . మీరు నాతో రా వడం నాకు సంతోష ం .
उस पह े ली का जवाब है , 1 8 4 . च ौ क न ना रहो .	ఆ ప జి ల కి జ వా బు 1 8 4 . జా గర తత గా గ మని ంచండి .
ठीक वहाँ . तुमहें दिख रहा है ? वह लं बा सा मै दा न , ह ँ ?	సరి గగా అకకడ . చూ సతుననా వా ? ఆ వి శ ాల మెన నే లని , హా ?
नै वि गे टर , पायलट के लिए ,	పె లెట కి నా వి గే టర స ందే శం ,
हे भगवान . अफ री का में सवागत है , लड कों .	దేవుడా . ఆ ఫ రి కా కి సవా గ తం , అబబా యి లూ .
सारे इं जन बंद हो गए हैं .	అనని ఇం జ న లూ ఆ గి పోయా యి .
कर ॉ ज , हमारे पास ई ं धन काफी कम है . तुमहें इस बारे में पकका यकीन है ?	క రో జ , మనం పొ గల మీద పర యా ణం చేసతుననా ం . నువవు చెపపే ది ఖ చచి త మెన సమా చా ర మే నా ?
पायलट , दल के लिए . विमान से कू दो ! विमान से कू दो !	సి బబంది కి పె లెట స ందే శం . దూ కే య ండి ! దూ కే య ండి !
यह " रि जर व क मा ंड पायलट " कया होता है ?	ఈ " రి జర వ క మా ండ పె లెట " గొ డ వ ఏంటి ?
अगर हम सट ीक रूप से सम न वि त नहीं हुए ,	మనం స రెన స మన వయ ంతో వయ వ హ రి ంచ కపోతే ,
मु ख य इ ले कट रि कल पै न ल पर गोली लगी है .	మె యి న ఎ ల క ట రి కల ప యా నె ల ద ె బబ తి ంది .
हमारे पास 6 00 ग ै ल न से भी कम है , सर .	ఇం ధ నం 6 00 కంటే త కకువ గా ఉంది , సర .
यह छु ट ट ियाँ मना ने जैसा होगा . तुम सभी को बि यर पसंद है .	అది ఒక హ ాలి డే మా ది రి గా ఉంటుంది . మీ అందరూ బీ ర ని ఇష ట పడ తారు .
ए ली वे टर ला इन पूरी तरह से त बा ह हो गया है , सर . हमारी यो . . .	ఎ లి వే టర లెన ఘ ో ర ంగా ద ె బబ తి ని ంది , సర . మన ప లా న ఏంటి . . .
जब वे आ स मान में अ ँ धे रे त ू फा नों या च म क ती ध ू प में स फर करें , तो उनके साथ रहो .	ద టట మెన తు పా ను లలో లేదా వె చచ ని స ూర య కి రణ ాల లో గ గ న మార గా న పర యా ణి ంచే వా రికి అ ండ గా ఉ ండు .
स मि थ ! स मि थ , रि पो रट करो !	స మి త ! స మి త , బ దు లి వ వు !
ठीक है , विमान मेरा हुआ .	వి ననా ం , ఇక మా విమానం .
ल डा कू विमान , ऊपर ह ल का बा ई ं तरफ ! पास आ रहे हैं !	ఫె టర లు , ఎడ మ వెపు ఎ గు వ న ! మన వెపు వ సతుననారు !
- मैं ट रे ट से बाहर नहीं निकल पा रहा हूँ . - कया मतलब तुम बाहर नहीं निकल पा रहे हो ?	- నేను ఇ ందు లో ంచి బయట పడ లే కపో తుననాను . - నువవు ఇ రు కకు పోయా న ంటే నీ ఉదదేశం ఏంటి ?
हे भगवान , कर ॉ ज , मुझे नहीं लगता कि पू रे वि ंग में किसी भी नै वि गे टर को	దేవుడా , క రో జ , నాకు తెలి సి మొతత ం మన వి భా గ ంలో ఏ ఒకక నా వి గే టర కీ
- ए , ले फ टि न ें ट . आप से कोई मिलने आया है . - वह काफी पर भा व शा ली म हिला है .	- హేయ , లె ఫ టె నె ంట . నీ కోసం ఎవరో వచచా రు . - గొపప అంద గ త తె వచచింది .
कया तुम कभी अचछी खबर भी दे ते हो , गा र सि आ ?	నువవు ఒకక సా రె నా మంచి వార త చెబు తా వా , గరా సి యా ?
ले मे चाहता है कि हम उडा न भर ें .	మనం టే కా ఫ కా వాలని లీ మే అ ంటుననా డు .
बॉ म ब बे के दरवा जे खु ल रहे हैं .	బా ం బ బ ే తలు పు లు తె రు చు కుంటుననా యి .
ग ै रि सन , पीछे कष ति गर सत विमान ों का कया हा ल है ?	గా రి స న , వె నుక భా గ ంలో మన వాళలు ఎలా ఉననారు ?
लगता है वै न न ॉ य पा नी में उ तार ने वाला है .	చూడ బో తే వయా న నో య నీ టి లో ము ని గి పో యే లా ఉననాడు .
अरे , नहीं .	అయ యో , పా పం .
अगर हम मा रे गए , वे हमें भी याद नहीं रख ेंगे . मान ो हमारा कोई व जू द ही नहीं था , बक .	మనం చని పో తే , వాళలు మన లని కూడా గురతు ంచుకో రు . మనం అసలు మను గ డ సా గి ంచ లే దని అనిపి సతుంది , బ క .
लगता है कि हम सच में कुछ करने वाले हैं .	మనం నిజ ానికి ఏదో చేయ బో తుననా మని అనిపి ంచింది .
ठीक है . वे दिख गए . उनहें मार गि रा ओ , लड कों .	కా పీ . దొ రి కారు . దా డి చేయ ండి , కు ర రా ళ లూ .
. . . और फिर यहाँ अलग हों गी .	. . . ఆ తరువాత ఇకకడ వే రు పడ తా యి .
ठीक है . सं भ ल कर , सं भ ल कर , सं भ ल कर .	సరే . చూ సుకో , చూ సుకో , చూ సుకో .
दो सौ फी ट . लै ं डि ंग गि यर उ तार रहा हूँ .	రెండు వ ంద ల అడుగు లు . ల యా ండి ంగ గే ర కి ంది కి .
ट वे ल थ ए यर फो रस खु ली बा ँ हों , ठ ं डी बि यर और लॉ बस टर टे ल से	అకకడ ప నన ె ండ వ ఎ యి ర ఫో రస మన లని చ లల ని బీ ర లతో , ఎ ండ ర కా య ల వ ంట కాల తో
तुम , बक , वी ल , कि ड ?	నువవు , బ క , వీ ల , కి డ ?
